shift,z_dist,gap,gap_soc,gap_scissors,gap_scissors_soc
0.5,-6.299999999999997,0.740393730673847,0.695986617463517,1.4031052246691211,1.355218413677726
0.5388888888888889,-6.299999999999997,0.7575191598322851,0.7136513418791917,1.4194037012748952,1.372349328355115
0.5777777777777777,-6.299999999999997,0.7743826896118451,0.7309297409790186,1.434255158229805,1.3877890100487533
0.6166666666666667,-6.299999999999997,0.7899070739769841,0.7467645892473396,1.4461862300296267,1.400172947041177
0.6555555555555556,-6.299999999999997,0.7957295696977121,0.7526363636414197,1.4562236776470319,1.4104619214849485
0.6944444444444444,-6.299999999999997,0.79287248373159,0.749749069684973,1.4530358028965336,1.4071603859956008
0.7333333333333334,-6.299999999999997,0.7821405908102433,0.7390160913091894,1.4397408966616687,1.3937371426853602
0.7722222222222223,-6.299999999999997,0.7674911046170793,0.7246134734781798,1.4219431996936738,1.3759675447083772
0.8111111111111111,-6.299999999999997,0.7415022413395846,0.698858981886385,1.3925200819442303,1.346593294657143
0.85,-6.299999999999997,0.7105953397955296,0.6683137244722435,1.363807272281551,1.3183495318535163
