x,y,interlayer_distance,corrected_gap,correction
32.260401877495525,65.22111087788593,6.7993912076994105,0.5034209266532138,0.026342819916853166
34.990121157135775,63.298205309240416,6.815630201926126,0.4956910455770719,0.024308689223251356
37.7195569192416,61.37495989499209,6.799882664537665,0.49956096895620816,0.02476241913820676
26.50457676245438,65.74985710690336,6.714288199206774,0.5174613119698261,0.032859043770520735
29.226332022099857,63.825979849968505,6.764275163360649,0.5073559594684173,0.028841461001800184
31.95382296785837,61.901851505668354,6.794883906475271,0.5002464335182364,0.0256425782993861
34.683581030974274,59.97806420281105,6.797193490783533,0.49900987216903936,0.024331171687136166
37.41193299473299,58.0559168837217,6.770655069589976,0.5039766692531299,0.025646356344025456
40.13448069542855,56.135840425445295,6.722820427956172,0.5161688143981916,0.028429637221059068
20.770882453366234,66.28838368423335,6.612190140242204,0.5380114943724177,0.037383717147533524
23.481082799642937,64.36154351728703,6.664449884539778,0.5287577293055375,0.03574446437304113
26.197866548276217,62.435028442961155,6.7130935789701525,0.5188833464296675,0.031986359352736304
28.92120256068278,60.50889273220106,6.750560827380296,0.5075476019274356,0.028376998621289395
31.648528060795307,58.58376767678371,6.7670939641417664,0.5022876687251924,0.02574567592049215
34.37726886809793,56.66096578777624,6.75791363498346,0.5047061520365186,0.026054362054334312
37.10209704612332,54.740892395333766,6.725782996821461,0.5114116191933173,0.0286151704417712
39.82065484817082,52.82356070381031,6.6791483942788075,0.5208803865169451,0.031668530508240256
42.53055276647935,50.908609425910925,6.631498944413535,0.5337824786538978,0.03407755561159842
17.757053422613428,64.91013313774802,6.577626939287654,0.5447787424727273,0.038151213589165955
20.464164293617575,62.980115127319685,6.617122537480691,0.540690871289778,0.03797100351667915
23.17573434595931,61.05010625289433,6.656996905879973,0.5312396297151173,0.03555938957382532
25.893498743756165,59.12158243833441,6.692760800239923,0.5232314356137527,0.03218044617398741
28.616436060369974,57.194934155905905,6.717191658913798,0.512216613682623,0.02877247595536403
31.342928996991375,55.27095842951978,6.722353339899003,0.5096943137855889,0.02758654150471873
34.06854681436346,53.34992197916202,6.706363820235488,0.5128981735451152,0.029345742332613334
36.78934184751149,51.43184608715231,6.673413860488533,0.5190632396366389,0.03245593883607256
39.50272285086479,49.51656820790872,6.63309661481315,0.5283183638608986,0.03483671700836144
42.20804680143141,47.60380064209162,6.596666295978091,0.534091709513264,0.03590455616878607
44.90702775809039,45.69151438319541,6.569512589070621,0.5381612559175076,0.035004405976375885
12.043839800863148,65.47128596088356,6.532255467956809,0.5510217566532313,0.03765023776515619
14.746830689235223,63.53736399612543,6.556150350324309,0.5512047481080201,0.03790630530969841
17.452333141088737,61.60400131754548,6.579976422395482,0.5494616412217447,0.037656126512105814
20.159949879134896,59.67134003134591,6.605496985185217,0.5433652461270211,0.03643044444169563
22.872024811099887,57.74037412689478,6.632863356486119,0.5369222199967348,0.03463429450155964
25.589320905714274,55.8120237547032,6.658274108886971,0.5243428143620983,0.03257101174733634
28.311760172651127,53.88686289908922,6.673072249989654,0.5185495663070943,0.03139904440831787
31.03564916695444,51.964820034311096,6.6709860237111975,0.5169146066954218,0.031810323060961654
33.7573229094625,50.04590058922797,6.651565756611989,0.5190782086938323,0.033619545255384686
36.47334285889836,48.12946413406038,6.6199650390464395,0.5257657217361295,0.03570638801792736
39.18184593514179,46.21505241100677,6.58678631178298,0.529820211084194,0.03700635183558809
41.883194097162,44.30222041486201,6.560781184551907,0.5337190824430567,0.0360689346047427
44.58019376387462,42.38948746924618,6.544946854749901,0.5369383826067639,0.03451553771811078
47.274235605848745,40.475785358846565,6.535708569553204,0.5409198155992977,0.034355649841208535
6.332003599650344,66.04043142624532,6.5062062568237256,0.55156449193512,0.037926036333754354
9.034697727780815,64.10391866926754,6.529328049183798,0.5548977543545399,0.03833642394312875
11.738276527452248,62.16819510832396,6.5452753953821325,0.5546717975932864,0.0379569829535793
14.44250162698894,60.23260567317453,6.55669277504888,0.5560818962550079,0.037010357758958
17.14731346097701,58.29794604881614,6.566961188682848,0.5526300995898384,0.03576039531415276
19.855115716862212,56.36532470057535,6.581535943727765,0.5467088358946106,0.034798261557350774
22.567072408324396,54.435412826608676,6.601070880572177,0.5401384297414747,0.03414320781184088
25.284624219879607,52.50913457090496,6.61921086816718,0.5311291831228535,0.03415494440512523
28.005150475585427,50.586383018567325,6.627672352632102,0.524767231740137,0.0348107234216295
30.725746483090276,48.66666969395904,6.620965643233548,0.5238477921768933,0.03564170123137256
33.443355566892485,46.749384303627565,6.5992269556802015,0.5240714131152334,0.03626204114914122
36.154752645172124,44.83318109311044,6.569289315680258,0.5278386702839335,0.03673457001551972
38.858926434422585,42.917791673374616,6.5421029758142755,0.528224414504654,0.03643829085659833
41.55756441155203,41.002888599169786,6.525218607886062,0.5299431149915491,0.034632150111387094
44.252537657206055,39.088137755659844,6.518087822537428,0.532128157263899,0.03360691751085154
46.94497745827175,37.17304492365984,6.514755303790578,0.5365896997527315,0.03386014195824805
49.635795464978905,35.25739170668249,6.510357231813915,0.5415631338464005,0.03446946881581425
3.321908636820865,64.67522150975299,6.500328689232852,0.5581103724395432,0.03823426221773696
6.025614842563775,62.73841883371553,6.523996798251172,0.5576710041407104,0.03800442791678682
8.729433307857889,60.801067533412,6.5372709913381915,0.5607508082964133,0.036786923261813875
11.432906209765973,58.86446881486032,6.5419175577799376,0.5615751053835172,0.03568891859486012
14.136458619622445,56.92876446498295,6.543022236169193,0.5609160803111555,0.034768331771525496
16.84107259442631,54.99477141171701,6.5456917930956084,0.5593054113578357,0.03452586736984342
19.548162323340655,53.06365167021111,6.555155222827828,0.5514655256483817,0.03476242045439282
22.260209931663606,51.13675675767418,6.570327424890275,0.5446653717990968,0.03491569991322496
24.976895939785287,49.213588976796636,6.584234480244142,0.5313733857488382,0.0354856914388435
27.695505876277217,47.29305695359214,6.5884237104305186,0.5252645841753265,0.03646082769126746
30.413235548714795,45.37499837362896,6.577756554254314,0.5242953305560613,0.036517695966513664
33.126929433480186,43.45789330786029,6.553936429567425,0.5246148492127222,0.03620913594791064
35.83393524374519,41.540634944082825,6.525889322750231,0.5243196009994199,0.035796466862373144
38.534476611527595,39.62310308046965,6.503876150738355,0.525901577250685,0.03424675103961272
41.23054886548312,37.705364391360305,6.492841715839695,0.5257538065207229,0.03254872280247589
43.92361902640766,35.787866708997605,6.490322510808461,0.5263178656063001,0.032204167659554805
46.614600229718526,33.87072531311237,6.489904628249228,0.5311994075849467,0.03259325307668126
49.30473872539202,31.954154576565916,6.486614671176062,0.5354580660643797,0.033785958059727506
51.994665479736106,30.038085401112667,6.490539746316038,0.5405426753135575,0.035030754432991085
54.68498677083459,28.12251873567593,6.504598029607342,0.5427375350304071,0.0355958402477734
-2.3919562268778636,65.24744204386221,6.512547961630636,0.5523937896420226,0.038729758222451505
0.3114898928497228,63.31025182921617,6.492545157446418,0.5626997593841769,0.038385671388693865
3.0156009735328797,61.37281311359723,6.510132995798081,0.563878697509994,0.037252090535248694
5.719279028885318,59.435432460183584,6.523678367592122,0.5651098124704619,0.035241721751676724
8.422469542211909,57.49808166350892,6.528219036581502,0.5662562694657313,0.033648312069014974
11.124824245276706,55.56214479946203,6.526969789056869,0.5667039372679582,0.0328563602803702
13.827293945687227,53.62799915461573,6.523084782395637,0.566653816409634,0.033130400485013034
16.53048953174053,51.69641767803951,6.522993163857221,0.5635816320702328,0.034534816113167555
19.23713771739438,49.76868818522004,6.5319771905582105,0.555851789485363,0.03545953060056206
21.94916550870642,47.844859266964136,6.547204007183906,0.539887523956262,0.03539130645312527
24.66557981254918,45.92400658170389,6.559108083555527,0.5320307888678378,0.03570358929771311
27.382873673621177,44.00509438020667,6.558889757220133,0.5261323299100671,0.03581265625022123
30.097998988142894,42.08726562997234,6.543769838200701,0.522656896883035,0.03510637883692791
32.8078044649885,40.16927539451728,6.518546689953853,0.5232661730202822,0.03501783942225423
35.510842014316594,38.250391436029275,6.492369169248946,0.5194350097154418,0.034114190597585026
38.20838946141455,36.33025946316562,6.473652033332355,0.5217870080531547,0.03225133845984729
40.90221088336113,34.409641688336976,6.464764233438425,0.520195526376942,0.03120139984160808
43.593514453142845,32.48903207373957,6.461808014748746,0.5231418137461428,0.03114433007779649
46.2839311164133,30.569470478615056,6.459705687666601,0.5259580126846778,0.0322283997413777
48.97392658495611,28.651435434601357,6.4817826754482795,0.5301867755900136,0.033923766408574085
51.66424229554443,26.734876585330458,6.503310479186094,0.5339086540956521,0.03493590147366454
54.35534107726729,24.819645820745666,6.518702233282044,0.5354182567953631,0.035100081067902966
57.04723938330327,22.905720842738877,6.529455735267664,0.5379587882157573,0.03474193915197654
-8.103481352571034,65.81884344455662,6.534907554490633,0.5469426905789188,0.039193665464883676
-5.401508110386854,63.88189744566365,6.52424651133855,0.5557110629686678,0.03947252922524669
-2.6987391935103986,61.945045097154356,6.504370395205335,0.5634995932994427,0.03815686634475446
0.004694632892198694,60.00767590174939,6.476661983384027,0.570273821321998,0.03622896350736715
2.707769825570605,58.070130429721715,6.502179782300116,0.5706361443560133,0.03414438427002153
5.410073233152625,56.13312142099414,6.509615144097728,0.5703641682082891,0.03219897376546088
8.111575903232472,54.19709178210553,6.510429653939026,0.5720709788609908,0.03115249218258498
10.8122926994153,52.26316028855716,6.505639854634513,0.5692984021633842,0.03112597362238212
13.512584457869384,50.33172026431229,6.500692820437619,0.569780914213454,0.032260657822396954
16.214998997894412,48.40357402855699,6.503622750979568,0.5650889311554086,0.03403860538184178
18.92234718795912,46.47900220647955,6.517055148994933,0.5572012844802962,0.034806050908815056
21.63538522324272,44.55758304995064,6.533972462607235,0.5380313451917618,0.03483060051114695
24.35157422129177,42.63805617916264,6.543115777395734,0.5290043326867194,0.03497709643309754
27.067220931107787,40.71972069494413,6.5379280443933965,0.5240141567155276,0.0341878988651656
29.77962978391582,38.801640472506485,6.518913103187405,0.5190039738196623,0.03349646868996947
32.485925725246084,36.88256615236798,6.492136071335379,0.5176326065482565,0.03306249020447671
35.185546732470875,34.961601746345096,6.46684515329382,0.5150543572318512,0.03179522328336004
37.88048635478159,33.03895214614385,6.4493054187796695,0.51649388112031,0.030695984214906602
40.572536303005045,31.115436850812955,6.438864869783465,0.5167146368134475,0.03032853713657424
43.263212023162964,29.19206128680097,6.43185151451018,0.5194806754571252,0.03070513310845735
45.95340948441982,27.269972595123924,6.459141277227973,0.5218428571282736,0.03184013295849386
48.64393761854646,25.350040610990476,6.486454105462171,0.5246616099187755,0.032926215411868576
51.3347114527293,23.43246344886138,6.508878479277197,0.5275050122066729,0.03357383089287147
54.02609507605197,21.517004581073014,6.526570003791731,0.5301635206581988,0.03376049769245393
56.71859122260513,19.60357091860592,6.540530267963403,0.5330667146232625,0.03395693761403695
59.41263605342337,17.692326443763562,6.553880078933275,0.5345257762827319,0.034542502997370494
-13.813652564296664,66.38426284311603,6.558123183629981,0.5399250347625467,0.03769869863702047
-11.11148099287346,64.44981455770767,6.543817919075373,0.5478991520132598,0.03820436703242569
-8.4100624652998,62.51461573981255,6.529139517400239,0.5539847835438919,0.03818428107799887
-5.708314768127791,60.578307018421796,6.508456981151443,0.5632630848578681,0.03662206643677024
-3.0062676869443865,58.64191774672026,6.482587325141338,0.5718120486817636,0.034592224067242494
-0.3043486563156494,56.7050861458186,6.454026893832907,0.5803572462783325,0.032695635931061506
2.396505042758302,54.76864432637371,6.485843885143339,0.5770466244395488,0.03133046716951382
5.096444784413538,52.83338511349892,6.48951187105437,0.577601016466574,0.03021966876984017
7.7954284192471865,50.899955871771226,6.486867873772509,0.5771639996352752,0.02975543554337312
10.49369541893899,48.96875568583325,6.481777713783826,0.5762069495909427,0.030195889627700367
13.19290961156116,47.039979302754574,6.4812400725096495,0.5717189664671463,0.03191017792407802
15.896163810049641,45.114658569853056,6.491099384357657,0.5650633715473529,0.03332106674871094
18.605507496270114,43.19252224103743,6.509696283982523,0.5552300579467964,0.033785530002798936
21.31952221755688,41.27246670963612,6.526840594950416,0.5347471423371601,0.034414028570908695
24.03487573354959,39.353845351986536,6.532322067523934,0.5261482751767468,0.0344975116732793
26.749003378906387,37.435878246253,6.522652184179728,0.5197684734792071,0.03342089592236519
29.458566620702186,35.517133699219215,6.499905050399557,0.5153581831506269,0.032289432075404356
32.16124054777132,33.596404036133436,6.471375764461932,0.5138379152531158,0.030789190264728372
34.85818730439391,31.673318104006125,6.4457695706276805,0.5131994357955247,0.029295479918658884
37.551409763527246,29.748145549456584,6.427053907146535,0.5118407456862119,0.028499556305450646
40.24270170089961,27.822140908898287,6.413195567655601,0.5143814103602716,0.02870462474706814
42.93312646454777,25.896373069250902,6.430940636925161,0.515716535546137,0.029392066562365482
45.62361166484535,23.97216590699443,6.459889208946532,0.5160929611502709,0.02990683854358922
48.31412070266767,22.05018744496403,6.485386804612766,0.5206789329434662,0.030399539098300288
51.005107817174135,20.131215665460175,6.5079259697821765,0.5235186066464221,0.03120083668484508
53.696872238132855,18.215017552474965,6.527957610370638,0.5262658726484554,0.03193784335920924
56.389716951484154,16.30130794339539,6.546889350588881,0.5294349621350893,0.03269612537240274
59.08481625927963,14.389719242823697,6.569734794221251,0.5311827568973689,0.033598398240969995
61.7843751946735,12.479608101138874,6.601378344919192,0.5298281602978537,0.03387062795274254
-16.822846328222692,65.00910621065668,6.587221808041516,0.5400914518651425,0.038132947350947966
-14.120012819607682,63.07724136671757,6.558408150953609,0.5473280697091466,0.037560190817573336
-11.418887713938611,61.143842471789384,6.533471156690208,0.5529681458046914,0.03606576193104383
-8.717887915665067,59.21000917838481,6.509592889423791,0.5615807053978248,0.03380752672766363
-6.01753681732898,57.27470991581302,6.485072860632579,0.5701161034985658,0.03207055684129667
-3.317795878568863,55.33987914766449,6.459974887445377,0.5796225686337093,0.03059852348297909
-0.6185980215436467,53.40489016998507,6.433637866075365,0.587549425949348,0.02940015247442762
2.079808709647569,51.47084430305861,6.465571272210044,0.5822671068345807,0.028625875752686714
4.777027627525408,49.53797162401621,6.466412925210879,0.5834964711413234,0.028097454252225873
7.4736040944418045,47.60685236554044,6.463346554969441,0.5821592532531379,0.028384894183052456
10.170823664445209,45.677661836928486,6.461234955681208,0.5788810267786373,0.030159575326902388
12.870714869295412,43.75112181058077,6.467178477070657,0.5761404226071841,0.03252231120105842
15.57620036787725,41.82819553163765,6.484200623555978,0.5653512759412583,0.03335592919800101
18.28731893192715,39.90765519193294,6.506115150266709,0.5437978589274315,0.03395063902945461
21.001673589616964,37.98884589024525,6.521390851110517,0.5327413592855753,0.034635866452441544
23.71639666382586,36.07088232494022,6.5226092170813175,0.5236425345849653,0.0345461327667973
26.428346747180484,34.152494183920446,6.508126962912595,0.5192400121985873,0.03355548419522458
29.134466173491685,32.23257570225421,6.4814931511086495,0.5148444089433025,0.031713487245674354
31.834201395141594,30.310057348407767,6.4514272092908005,0.5115672671120478,0.02899091055425229
34.52919728225971,28.384638176185483,6.425820030121724,0.5071589346853028,0.026670337300567226
37.22158293416812,26.457199857905177,6.406175817320413,0.505329233584826,0.025715984577920903
39.91277630798824,24.529117988432077,6.38961158071497,0.5062564445807147,0.02601967789812676
42.60350495194365,22.601601411907318,6.43113459063674,0.5092061777238751,0.026610634839247194
45.29387976337612,20.67567326575141,6.456873190798795,0.5137972211509624,0.027355306390979273
47.984281399069445,18.751935523511825,6.480292006522724,0.515507519215268,0.028287359610906115
50.675572634051285,16.831406149357992,6.502807733606382,0.520686748617337,0.029210612071648434
53.36757907602385,14.913598168985759,6.525954765127258,0.5243552383060174,0.030284133373008615
56.061236148707486,12.99841688476869,6.552146163911427,0.5265224390531946,0.03174138388644332
58.75829996024696,11.085494786258419,6.587235490959376,0.5278271876932514,0.03281944972963702
61.46170717559614,9.174098680802645,6.633808343026558,0.5237008266135582,0.0326625388633488
