x,y,i,j,z_ml,z_dft,gap,correction,Mo_strain,W_strain
-30.156815940030736,61.987383092141975,0.9607674029371474,0.17045378916250087,6.768949839694808,6.768949839694804,0.23755734486971813,0.15176724206367043,-0.001698714132587884,0.005231246346363273
-30.373214613801686,58.65641209390043,0.057650218240362594,0.16652451707400912,6.759472833946453,6.759472833946454,0.23700031429745116,0.15174112229498804,-0.00166520548937375,0.005097376386702624
-30.591704090286434,55.32764197189485,0.1208105689930781,0.1324009960822183,6.727420515405758,6.727420515405759,0.23872798937017758,0.15156321116690608,-0.0014718300810912985,0.004475292873403546
-33.14720169023705,60.508993023863255,0.02469884862363531,0.13864674352969847,6.800340606376898,6.800340606376901,0.23300224963984084,0.1511086674192843,-0.0017617271538703202,0.005855868479876955
-4.104830809270963,23.59748615853684,0.5651760779227795,0.1967735156457988,6.507632436347384,6.507632436347384,0.2481182993586879,0.13417794503426017,0.0013681319773392363,-0.00021304837513621874
-4.2805711564010105,61.84508675805658,0.017341057937638873,0.49274903651554985,6.508416389729133,6.508416389729133,0.2681929690178624,0.13453780326505815,0.0014600599972092454,-0.0007129557804227163
-4.34121669402152,20.290248851680477,0.6118506709039642,0.16837262255015353,6.538628108421511,6.538628108421511,0.2505744608114343,0.13820723097202225,0.0007589245461152465,0.0004911016215395349
-4.497755553834627,58.529542212587465,0.07470359110007341,0.46535119773215317,6.495014515231929,6.495014515231928,0.25880124331278287,0.13364407091530672,0.0015563003065872365,-0.0007195708599852083
-4.575362200666688,16.981791195023344,0.6615437465125061,0.1389816019689886,6.576891682727213,6.576891682727215,0.24996687825364983,0.1436073210994464,7.552497199511988e-05,0.001329542018237875
-4.71698005139863,55.21487088008559,0.13098036367370366,0.4374840069030633,6.470817197324992,6.47081719732499,0.2509710162420491,0.1311285170816764,0.0018630539168457004,-0.000875745192028557
-4.807268709389452,13.670695004328733,0.7150961808386708,0.10819395785417275,6.62365447884196,6.623654478841962,0.24999128157210837,0.1485128509510779,-0.0005834457231558733,0.0023176456898146985
-4.941057500297732,51.902610785582816,0.1843197778892639,0.4093488734251376,6.449680340711579,6.449680340711577,0.24474961585213328,0.1281708360051007,0.002274418183725071,-0.0012242844844591093
-5.035591083200927,10.355460654771187,0.7720326868398966,0.07628778944902365,6.675933236537026,6.675933236537027,0.24483933963766025,0.15068021283500976,-0.0010683700797957953,0.003410080836167069
-5.170913196945467,48.59423273875429,0.23406268633447921,0.3806812410804837,6.4414861591023165,6.441486159102313,0.24146394006419714,0.12562473519490536,0.002649731101957463,-0.001546813569221175
-5.406531620126456,45.287615014384556,0.28028133443086906,0.3515738264668341,6.441840685066509,6.441840685066509,0.2372840953557095,0.123534150621751,0.002926501297603952,-0.0016982727509059405
-5.645677631374495,41.98163070039882,0.3238962782682371,0.32223605519589293,6.44311980327606,6.44311980327606,0.2361523110044932,0.12356341646397095,0.0029329645676640778,-0.001733480242236219
