i,j,v1_norm,v2_norm,z_dist
0.14285714285714285,0.7857142857142857,3.2247025552569912,3.2256756471806773,6.82395879
0.14285714285714285,0.8571428571428571,3.2250767281309094,3.225249901035712,6.86389416
0.14285714285714285,0.9285714285714285,3.2265098821576133,3.225090328374416,6.87868218
0.14285714285714285,1.0,3.2257826753530967,3.225202882808089,6.8638976
0.21428571428571427,0.0,3.226564509685025,3.225099175379069,6.79358046
0.21428571428571427,0.07142857142857142,3.226977447007891,3.2254455365042722,6.73530853
0.21428571428571427,0.14285714285714285,3.2273647721719723,3.226826278366824,6.60178394
0.21428571428571427,0.21428571428571427,3.2266402114179233,3.2266402114189856,6.59285413
0.21428571428571427,0.2857142857142857,3.226782217783707,3.2284756415495734,6.47915335
0.21428571428571427,0.3571428571428571,3.2253797880062978,3.229181600673569,6.43515873
0.21428571428571427,0.42857142857142855,3.2241272503058855,3.2291726338003346,6.43548805
0.21428571428571427,0.5,3.223663355172862,3.2283246094969145,6.48122501
0.21428571428571427,0.5714285714285714,3.224899439585323,3.2271708884002184,6.59274932
0.21428571428571427,0.6428571428571428,3.225450935306776,3.2267982638425097,6.60165966
0.21428571428571427,0.7142857142857142,3.22419627777237,3.225541575996123,6.73273164
0.21428571428571427,0.7857142857142857,3.224894243158378,3.225145055232264,6.792579
0.21428571428571427,0.8571428571428571,3.2255099480961658,3.2249483738979414,6.8223041
0.21428571428571427,0.9285714285714285,3.226060669316621,3.2249310987243467,6.8226373
0.21428571428571427,1.0,3.2265645096842617,3.2250991753786518,6.79358046
0.2857142857142857,0.0,3.2276617314065357,3.226017816302508,6.6061414
0.2857142857142857,0.07142857142857142,3.22774516972881,3.2262420692790856,6.59936732
0.2857142857142857,0.14285714285714285,3.2271561652766714,3.226006842256898,6.59223604
0.2857142857142857,0.21428571428571427,3.2284756566787496,3.2267822010669285,6.47915334
0.2857142857142857,0.2857142857142857,3.227334907679258,3.227334907677452,6.4287536
0.2857142857142857,0.3571428571428571,3.2274870463194074,3.2278199553762468,6.40047384
0.2857142857142857,0.42857142857142855,3.224517201177531,3.2286444502784297,6.42866236
0.2857142857142857,0.5,3.22371236487839,3.2266874862381476,6.48103061
0.2857142857142857,0.5714285714285714,3.2248727747385275,3.225951394216459,6.59206814
0.2857142857142857,0.6428571428571428,3.2254889412244774,3.2262065686049364,6.59921425
0.2857142857142857,0.7142857142857142,3.2258444002067583,3.2260075087782627,6.60601355
0.2857142857142857,0.7857142857142857,3.225298144191242,3.224535895397415,6.73041244
0.2857142857142857,0.8571428571428571,3.2272129667592084,3.224409733720048,6.74474932
0.2857142857142857,0.9285714285714285,3.2269822358424016,3.224541584164565,6.73232936
0.2857142857142857,1.0,3.227661731406478,3.2260178163024955,6.6061414
0.3571428571428571,0.0,3.227660020625468,3.225469667884516,6.59505537
0.3571428571428571,0.07142857142857142,3.227388819451452,3.225305641004127,6.59048718
0.3571428571428571,0.14285714285714285,3.2266840784376405,3.224899245819773,6.58504359
0.3571428571428571,0.21428571428571427,3.229181687058566,3.225379702120208,6.43515868
0.3571428571428571,0.2857142857142857,3.2278201458857945,3.2274869606778944,6.40047366
0.3571428571428571,0.3571428571428571,3.225787395195022,3.2257873951956424,6.40168822
0.3571428571428571,0.42857142857142855,3.2245847304907445,3.2257013894983886,6.43422908
0.3571428571428571,0.5,3.2238275283790103,3.225338034067705,6.4778214
0.3571428571428571,0.5714285714285714,3.224742986421783,3.2252393870408054,6.59028308
0.3571428571428571,0.6428571428571428,3.22529399224732,3.2254250765453465,6.59486593
0.3571428571428571,0.7142857142857142,3.225883731671238,3.225454894423883,6.59860574
0.3571428571428571,0.7857142857142857,3.2265305803119393,3.2254672617471827,6.60072237
0.3571428571428571,0.8571428571428571,3.227116407112293,3.2254786758588603,6.60077298
0.3571428571428571,0.9285714285714285,3.2275266387306436,3.225493624208927,6.59874735
0.3571428571428571,1.0,3.2276600206255712,3.2254696678845436,6.59505537
0.42857142857142855,0.0,3.227218558647356,3.224559331553521,6.58739063
0.42857142857142855,0.07142857142857142,3.231336193119948,3.2238423426977896,6.47559163
0.42857142857142855,0.14285714285714285,3.230745228235247,3.2253867137465893,6.44998659
0.42857142857142855,0.21428571428571427,3.2291727222847637,3.224127163277688,6.43548798
0.42857142857142855,0.2857142857142857,3.2286444689679517,3.2245171643223616,6.42866239
0.42857142857142855,0.3571428571428571,3.225701413790148,3.2245847076252816,6.43422908
0.42857142857142855,0.42857142857142855,3.2250398051988887,3.2250398051939593,6.44420753
0.42857142857142855,0.5,3.2243476919783287,3.224721171308072,6.46892029
0.42857142857142855,0.5714285714285714,3.224421196023308,3.2244976362184192,6.58713044
0.42857142857142855,0.6428571428571428,3.224897953170216,3.2246041106450947,6.58940222
0.42857142857142855,0.7142857142857142,3.225550890018819,3.224702073860744,6.59061477
0.42857142857142855,0.7857142857142857,3.226774958095117,3.224720513665673,6.59101262
0.42857142857142855,0.8571428571428571,3.226766266320894,3.224727058429027,6.5907159
0.42857142857142855,0.9285714285714285,3.2270949550771424,3.2246462926427397,6.58958736
0.42857142857142855,1.0,3.2272185586474547,3.2245593315537295,6.58739063
0.5,0.0,3.232730052518825,3.224445186983596,6.46186196
0.5,0.07142857142857142,3.2313115281526534,3.223354796288448,6.47578122
0.5,0.14285714285714285,3.229787218683425,3.2236251709266637,6.48049509
0.5,0.21428571428571427,3.228324628957029,3.2236633315115872,6.48122504
0.5,0.2857142857142857,3.2266875084257274,3.2237123406169474,6.48103064
0.5,0.3571428571428571,3.225338058323709,3.223827507401378,6.47782138
0.5,0.42857142857142855,3.224721138254508,3.224347728344223,6.46892028
0.5,0.5,3.224800135209487,3.2248001352126576,6.4644771
0.5,0.5714285714285714,3.224574718075902,3.2243482959684298,6.45686278
0.5,0.6428571428571428,3.2253366405517854,3.224188975322166,6.4512054
0.5,0.7142857142857142,3.2266776178308496,3.2240497334147515,6.45195671
0.5,0.7857142857142857,3.2283623242740718,3.2239731765710564,6.45251124
0.5,0.8571428571428571,3.229917846248568,3.2238234102154943,6.45555617
0.5,0.9285714285714285,3.230988867782615,3.2237561154300893,6.46137935
0.5,1.0,3.232730052516896,3.224445186983976,6.46186196
0.5714285714285714,0.0,3.227219554358944,3.224484410735754,6.58740392
0.5714285714285714,0.07142857142857142,3.227372341057023,3.2247932801055086,6.59048302
0.5714285714285714,0.14285714285714285,3.227117678269796,3.2248896880237803,6.59217577
0.5714285714285714,0.21428571428571427,3.22717088204416,3.2248994579733004,6.59274931
0.5714285714285714,0.2857142857142857,3.2259513737576975,3.224872793594505,6.59206813
0.5714285714285714,0.3571428571428571,3.2252393620006607,3.2247430000723654,6.59028307
0.5714285714285714,0.42857142857142855,3.224497620179492,3.2244212115821362,6.58713044
0.5714285714285714,0.5,3.224348280545009,3.2245747368776847,6.45686278
0.5714285714285714,0.5714285714285714,3.224418589510246,3.2244185895129283,6.42303436
0.5714285714285714,0.6428571428571428,3.2256563786606245,3.224622967935325,6.39441149
0.5714285714285714,0.7142857142857142,3.228758427958012,3.2246547051717385,6.38477816
0.5714285714285714,0.7857142857142857,3.2292215378084075,3.224585972423986,6.39434807
0.5714285714285714,0.8571428571428571,3.230497893355683,3.225597234125479,6.42207404
0.5714285714285714,0.9285714285714285,3.2309943092533957,3.2239909436506164,6.46113302
0.5714285714285714,1.0,3.2272195543589346,3.224484410735858,6.58740392
0.6428571428571428,0.0,3.2276665838083813,3.2253473607025556,6.59507481
0.6428571428571428,0.07142857142857142,3.227730745176614,3.2255106173799257,6.59934681
0.6428571428571428,0.14285714285714285,3.2273426077190064,3.225457146210578,6.60170424
0.6428571428571428,0.21428571428571427,3.2267982460336753,3.2254509567606995,6.60165965
0.6428571428571428,0.2857142857142857,3.226206548881498,3.225488959418569,6.59921425
0.6428571428571428,0.3571428571428571,3.2254250471105306,3.2252940001518615,6.59486593
0.6428571428571428,0.42857142857142855,3.224604092102731,3.2248979709330783,6.58940223
0.6428571428571428,0.5,3.2241890068722534,3.2253366058657287,6.45120541
0.6428571428571428,0.5714285714285714,3.2246230315155593,3.225656311213279,6.3944115
0.6428571428571428,0.6428571428571428,3.2261048985037637,3.226104898506046,6.35159744
0.6428571428571428,0.7142857142857142,3.228124310232746,3.227930979030724,6.35075059
0.6428571428571428,0.7857142857142857,3.2291968412550878,3.2255874822814454,6.39434218
0.6428571428571428,0.8571428571428571,3.2299051126070992,3.2250112418167682,6.45572099
0.6428571428571428,0.9285714285714285,3.2271078064846948,3.224952716612296,6.58962698
0.6428571428571428,1.0,3.227666583807963,3.2253473607021337,6.59507481
0.7142857142857142,0.0,3.227661032261885,3.225853272781039,6.6061825
0.7142857142857142,0.07142857142857142,3.2270217825035146,3.2241414747602493,6.73422482
0.7142857142857142,0.14285714285714285,3.2273748119545833,3.224037568827183,6.74846915
0.7142857142857142,0.21428571428571427,3.225541612962407,3.224196249780299,6.73273159
0.7142857142857142,0.2857142857142857,3.226007479180234,3.2258444075521546,6.60601356
0.7142857142857142,0.3571428571428571,3.225454872163301,3.2258837480278983,6.59860575
0.7142857142857142,0.42857142857142855,3.224702055666965,3.2255509101353863,6.59061478
0.7142857142857142,0.5,3.2240497846143557,3.226677566801589,6.45195671
0.7142857142857142,0.5714285714285714,3.2246547754426813,3.2287583928834764,6.38477815
0.7142857142857142,0.6428571428571428,3.2279310876076304,3.228124071692577,6.35075076
0.7142857142857142,0.7142857142857142,3.2273512799106294,3.2273512799164727,6.38547425
0.7142857142857142,0.7857142857142857,3.2283077852386386,3.2265523463595582,6.45281347
0.7142857142857142,0.8571428571428571,3.226761648583038,3.2255675153441414,6.59074514
0.7142857142857142,0.9285714285714285,3.2275323968653624,3.2259275894697694,6.59880747
0.7142857142857142,1.0,3.2276610322616097,3.2258532727806424,6.6061825
0.7857142857142857,0.0,3.226565291234702,3.2248446752548774,6.79396988
0.7857142857142857,0.07142857142857142,3.226148086962066,3.224693232032646,6.82441117
0.7857142857142857,0.14285714285714285,3.2256756743165966,3.224702528727554,6.82395872
0.7857142857142857,0.21428571428571427,3.225145087747475,3.224894211255643,6.79257899
0.7857142857142857,0.2857142857142857,3.2245359219349634,3.2252981095590503,6.73041252
0.7857142857142857,0.3571428571428571,3.2254672420585124,3.2265306016625606,6.60072238
0.7857142857142857,0.42857142857142855,3.224720497581883,3.2267749708380027,6.59101263
0.7857142857142857,0.5,3.2239732267356573,3.2283622703987103,6.4525112
0.7857142857142857,0.5714285714285714,3.224586040931209,3.2292214678514757,6.39434807
0.7857142857142857,0.6428571428571428,3.225587557283488,3.2291967675460413,6.39434218
0.7857142857142857,0.7142857142857142,3.2265524078626298,3.2283077240554574,6.45281346
0.7857142857142857,0.7857142857142857,3.226221644429791,3.226221644432622,6.59112799
0.7857142857142857,0.8571428571428571,3.2270923937693197,3.226518031063123,6.6008678
0.7857142857142857,0.9285714285714285,3.226919184444539,3.2252189316252506,6.73242106
0.7857142857142857,1.0,3.2265652912346594,3.224844675255636,6.79396988
0.8571428571428571,0.0,3.225771970655392,3.2250146861752906,6.86425619
0.8571428571428571,0.07142857142857142,3.2265864320017945,3.22490395205163,6.87902567
0.8571428571428571,0.14285714285714285,3.2252499406585677,3.2250766995323774,6.86389424
0.8571428571428571,0.21428571428571427,3.224948404704039,3.225509914310116,6.82230413
0.8571428571428571,0.2857142857142857,3.2244097583847933,3.227212950602387,6.74474944
0.8571428571428571,0.3571428571428571,3.2254786535771194,3.227116429476826,6.600773
0.8571428571428571,0.42857142857142855,3.2247270390579543,3.2267662900742144,6.59071592
0.8571428571428571,0.5,3.2238234613685606,3.2299177969889747,6.4555561
0.8571428571428571,0.5714285714285714,3.225597261897345,3.2304978345925095,6.42207404
0.8571428571428571,0.6428571428571428,3.2250113019269824,3.2299050570344354,6.45572096
0.8571428571428571,0.7142857142857142,3.225567498757835,3.2267616665844283,6.59074515
0.8571428571428571,0.7857142857142857,3.2265180144819237,3.227092411470013,6.60086781
0.8571428571428571,0.8571428571428571,3.2260993956073056,3.226099395619174,6.74687509
0.8571428571428571,0.9285714285714285,3.2260433825042516,3.225469757509769,6.82323762
0.8571428571428571,1.0,3.225771970655627,3.225014686176027,6.86425619
0.9285714285714285,0.0,3.2253792944169795,3.2251772964145218,6.90866913
0.9285714285714285,0.07142857142857142,3.2252636147322846,3.2251736727160463,6.90826508
0.9285714285714285,0.14285714285714285,3.2250903631110126,3.2265098660632896,6.87868219
0.9285714285714285,0.21428571428571427,3.2249311255851345,3.2260606401102825,6.82263734
0.9285714285714285,0.2857142857142857,3.224541605309997,3.226982213495933,6.7323295
0.9285714285714285,0.3571428571428571,3.2254935944422902,3.227526658067115,6.59874737
0.9285714285714285,0.42857142857142855,3.224646271682765,3.227094979492009,6.58958737
0.9285714285714285,0.5,3.223756148909684,3.2309888476205817,6.4613792
0.9285714285714285,0.5714285714285714,3.2239909782986538,3.2309942879396965,6.46113285
0.9285714285714285,0.6428571428571428,3.224952700373738,3.227107826539375,6.589627
0.9285714285714285,0.7142857142857142,3.225927573764198,3.2275324170734754,6.59880747
0.9285714285714285,0.7857142857142857,3.225218965440269,3.226919150715551,6.73242112
0.9285714285714285,0.8571428571428571,3.2254697951902283,3.226043344361997,6.82323765
0.9285714285714285,0.9285714285714285,3.2254223286075154,3.22542232861409,6.87889248
0.9285714285714285,1.0,3.2253792944180564,3.225177296415465,6.90866913
1.0,0.0,3.2262629524663446,3.2262629524821076,6.93354729
1.0,0.07142857142857142,3.225287161270577,3.225398939689957,6.90880187
1.0,0.14285714285714285,3.2252029097338615,3.2257826458489385,6.86389764
1.0,0.21428571428571427,3.225099200640281,3.2265644833081732,6.79358052
1.0,0.2857142857142857,3.2260177855022008,3.227661751507926,6.60614142
1.0,0.3571428571428571,3.2254696379923864,3.2276600421396653,6.59505538
1.0,0.42857142857142855,3.224559312299345,3.227218582570255,6.58739065
1.0,0.5,3.224445274670851,3.232729811749918,6.46186231
1.0,0.5714285714285714,3.2244843950880204,3.227219575002161,6.58740393
1.0,0.6428571428571428,3.225347349160177,3.2276666101238907,6.59507483
1.0,0.7142857142857142,3.22585326105712,3.227661054821954,6.60618251
1.0,0.7857142857142857,3.2248447097861503,3.226565255246384,6.79396995
1.0,0.8571428571428571,3.2250147229047843,3.22577193380471,6.86425622
1.0,0.9285714285714285,3.2251773372309818,3.2253792545972666,6.90866914
1.0,1.0,3.2262629524657265,3.226262952481557,6.93354729
