i,j,v1_norm,v2_norm,z_dist,gap
0.08333333333333333,0.5,3.2251545383476365,3.2313504544065705,6.4643792796465185,0.35539353470057167
0.08333333333333333,0.5416666666666666,3.2246236599905536,3.2310231113760355,6.4991158667370765,0.35551314675260737
0.08333333333333333,0.5833333333333333,3.225386648485309,3.227906408429322,6.591790555541097,0.34899867367157944
0.08333333333333333,0.625,3.2257627553013375,3.2280820422314984,6.597309459899067,0.3483023977846451
0.08333333333333333,0.6666666666666666,3.2247802711257596,3.228828488821122,6.66724531139077,0.3412349029214319
0.08333333333333333,0.7083333333333333,3.2249378540186844,3.2277906364588316,6.730366804515004,0.33972971053016376
0.08333333333333333,0.75,3.2252265993158478,3.227268114839641,6.785312497860726,0.3358127050862916
0.08333333333333333,0.7916666666666666,3.225499653144115,3.2268235889921146,6.830456986794619,0.33073940535470825
0.08333333333333333,0.8333333333333333,3.2257158969801827,3.226438082369555,6.86654187641574,0.3269419380487366
0.08333333333333333,0.875,3.225991268904731,3.226361015767741,6.893208926166544,0.32286777703611946
0.08333333333333333,0.9166666666666666,3.2260866672217863,3.226188788964502,6.906633779164089,0.32215140156920596
0.08333333333333333,0.9583333333333333,3.226168571535445,3.2261498343023645,6.911586115046607,0.32107328941205604
0.08333333333333333,1.0,3.2263713448376796,3.2262258358503018,6.907317557994077,0.3217814109726884
0.125,0.0,3.226558405807004,3.226163159072795,6.881973462533429,0.3246204674109757
0.125,0.041666666666666664,3.226796059691218,3.226416931394327,6.8623873841857055,0.32633647778798536
0.125,0.08333333333333333,3.226845764600298,3.226580671751599,6.83049655767679,0.32992683492557817
0.125,0.125,3.2269494742056377,3.226949474213112,6.792009943468885,0.3337939057188182
0.125,0.16666666666666666,3.226955328934852,3.2273992519667845,6.740602046852391,0.33765944158775485
0.125,0.20833333333333331,3.2269793931162174,3.2280838090937602,6.682561629684251,0.3381483113107877
0.125,0.25,3.2269461147296656,3.227913943826356,6.598845742732312,0.3453369616004681
0.125,0.29166666666666663,3.226463225935379,3.227774856907361,6.593056121519359,0.344863503762316
0.125,0.3333333333333333,3.2263508911250054,3.2305451201809743,6.508862179219227,0.3473225283204132
0.125,0.375,3.2260388071640578,3.230976661386805,6.469374474494479,0.34965644176663224
0.125,0.41666666666666663,3.2255417690963557,3.231118897311174,6.449625160903954,0.34985958503227954
0.125,0.4583333333333333,3.225189714339739,3.2310067979141297,6.448766748625662,0.3503495467643736
0.125,0.5,3.224884724304389,3.2312641142357506,6.469857765002805,0.34997382940245825
0.125,0.5416666666666666,3.224568968090222,3.2305683074322404,6.509168300114755,0.3474085553683389
0.125,0.5833333333333333,3.225400621833947,3.227738128931229,6.592923576023535,0.34523678505695343
0.125,0.625,3.2257079276773952,3.2278682908073892,6.598866812020194,0.3462640286376355
0.125,0.6666666666666666,3.2246681927971004,3.2280583567124563,6.681854984335459,0.33888603181470667
0.125,0.7083333333333333,3.224739029764994,3.2272545944472344,6.739657541611885,0.3394083096568844
0.125,0.75,3.2251809231087534,3.226844402686252,6.791509416540755,0.33464121235132593
0.125,0.7916666666666666,3.2255013269435566,3.2265636130534494,6.830403617189141,0.33053231255927107
0.125,0.8333333333333333,3.225757394873236,3.2262959918918748,6.864706543194835,0.32666537142298624
0.125,0.875,3.2259885263451684,3.2261439982828195,6.882274774811744,0.32480713118632465
0.125,0.9166666666666666,3.2262529997997182,3.2261351453604763,6.893708351892155,0.32388169294482605
0.125,0.9583333333333333,3.2263771851894765,3.2260787062167533,6.893409107584912,0.32417363973848
0.125,1.0,3.2265584059506263,3.226163159221919,6.881973463465922,0.32462046682191037
0.16666666666666666,0.0,3.226915542540292,3.2261400700943272,6.845195652700625,0.32969576256533983
0.16666666666666666,0.041666666666666664,3.227023431137241,3.2262493075177727,6.823030782548159,0.33187963514498664
0.16666666666666666,0.08333333333333333,3.2272520887456495,3.226537783710014,6.787472041344854,0.33408636446069984
0.16666666666666666,0.125,3.227399287893535,3.226955305439326,6.740602186991744,0.33765971035264164
0.16666666666666666,0.16666666666666666,3.227551513450281,3.2275515134668544,6.68640702707844,0.33703684019473534
0.16666666666666666,0.20833333333333331,3.227314420458677,3.2276379833647537,6.599377542935565,0.3455495841757802
0.16666666666666666,0.25,3.226879575046919,3.227562036655104,6.593721740787007,0.34252026738970476
0.16666666666666666,0.29166666666666663,3.2270999736686923,3.2297179151435653,6.515214171004223,0.3437342524748169
0.16666666666666666,0.3333333333333333,3.2266246875239664,3.230337673709732,6.475470592337379,0.34722938152976
0.16666666666666666,0.375,3.2262832942249653,3.2308949928612507,6.441653125628662,0.34505950006449837
0.16666666666666666,0.41666666666666663,3.2256744594740674,3.230936505536201,6.435038628325026,0.34503474695321623
0.16666666666666666,0.4583333333333333,3.2250932373743297,3.2307107237591866,6.445229359255203,0.3462593475886099
0.16666666666666666,0.5,3.2246668773873823,3.2303209534031647,6.473824670921799,0.34684344086048646
0.16666666666666666,0.5416666666666666,3.2245336306936307,3.2297320097537328,6.515498963528085,0.34287062716036953
0.16666666666666666,0.5833333333333333,3.2254560582272935,3.2275300378349625,6.5937069306545695,0.3433511182747684
0.16666666666666666,0.625,3.2256809956511874,3.227556211955886,6.599532976421125,0.34543544943310156
0.16666666666666666,0.6666666666666666,3.224666962556077,3.2274513876333666,6.6857359760055175,0.33825647308432105
0.16666666666666666,0.7083333333333333,3.2248853255280734,3.2269065847401475,6.740075245190358,0.33825668235284645
0.16666666666666666,0.75,3.2252119076946464,3.2265478296673575,6.7856210050867,0.33543950902087705
0.16666666666666666,0.7916666666666666,3.2255478563844844,3.226269700573069,6.820148246855856,0.3322807054933382
0.16666666666666666,0.8333333333333333,3.225847099113969,3.2260608732762055,6.8463744954219905,0.3304323861909688
0.16666666666666666,0.875,3.226244653253001,3.2260740042275895,6.861545831637164,0.3277046602846202
0.16666666666666666,0.9166666666666666,3.2263461752851437,3.2259478644125217,6.866351139546509,0.32792231740336963
0.16666666666666666,0.9583333333333333,3.226666001670374,3.2260074978581277,6.861478867728833,0.32742078546764897
0.16666666666666666,1.0,3.226915542539836,3.226140070095422,6.845195652683794,0.32969576256577715
0.20833333333333331,0.0,3.227330556973954,3.225977837360903,6.7999688961692915,0.33549086987568333
0.20833333333333331,0.041666666666666664,3.227609584758305,3.2261845601087114,6.76954125584238,0.3382214229541274
0.20833333333333331,0.08333333333333333,3.2278657087327383,3.226493186144281,6.729742262824068,0.3380576318099796
0.20833333333333331,0.125,3.2280838611480256,3.226979387595598,6.682560988778066,0.3381481296727815
0.20833333333333331,0.16666666666666666,3.2276379479189794,3.2273144279687047,6.599377539046671,0.34555012639310767
0.20833333333333331,0.20833333333333331,3.2272157224042726,3.227215722405352,6.5940347813227245,0.34232704619242027
0.20833333333333331,0.25,3.2280491888651897,3.2290012621613298,6.517828497010644,0.3430641485495125
0.20833333333333331,0.29166666666666663,3.2275771707866885,3.229485333148669,6.472593099442326,0.3415773502906112
0.20833333333333331,0.3333333333333333,3.227361014649528,3.230400281953375,6.431368778461536,0.3424737605342135
0.20833333333333331,0.375,3.2265511409577234,3.2305678800149993,6.428461928102504,0.3383017815190381
0.20833333333333331,0.41666666666666663,3.2256061758411665,3.2300236666757796,6.422927904757685,0.3404056520212668
0.20833333333333331,0.4583333333333333,3.2253766816097365,3.23003368367572,6.439987558821899,0.34099758264973923
0.20833333333333331,0.5,3.2246464766085756,3.229431329605077,6.473656929898082,0.3415675394263331
0.20833333333333331,0.5416666666666666,3.2242901887737805,3.2289202426322388,6.518754967722158,0.34218210546712313
0.20833333333333331,0.5833333333333333,3.2253671729460383,3.2271055296426816,6.593845518094016,0.34373513666671274
0.20833333333333331,0.625,3.225682186943165,3.22722985420418,6.5995275125588755,0.34557780557685847
0.20833333333333331,0.6666666666666666,3.2246429849630394,3.226995407048591,6.681279061312619,0.3408648331356612
0.20833333333333331,0.7083333333333333,3.2247736490558596,3.2263374724346154,6.730507455374607,0.3408223728473153
0.20833333333333331,0.75,3.2253488213735215,3.226217503691973,6.770088857201692,0.3383040314361301
0.20833333333333331,0.7916666666666666,3.2256730779601694,3.225953275983073,6.799961993794895,0.3359281576523331
0.20833333333333331,0.8333333333333333,3.226063273779177,3.225841616885053,6.820913637683965,0.3334159146654452
0.20833333333333331,0.875,3.22638182716687,3.225756618563387,6.829131937076651,0.33373042929544217
0.20833333333333331,0.9166666666666666,3.2266429122868847,3.225730823741834,6.8342207309831835,0.3321455168947367
0.20833333333333331,0.9583333333333333,3.2270210773735197,3.2258312058575593,6.8213548981873995,0.333945132062212
0.20833333333333331,1.0,3.2273305569724093,3.225977837365819,6.799968895991123,0.33549086983665255
0.25,0.0,3.2278633899982916,3.2257259021031914,6.743028999624784,0.3433766924463123
0.25,0.041666666666666664,3.228232077512794,3.226069530069635,6.710395341509306,0.34141033697523704
0.25,0.08333333333333333,3.2288278930628564,3.226590083111572,6.665984962221417,0.34015882046820534
0.25,0.125,3.227913911910089,3.226946117993258,6.598845738079753,0.34533677180355593
0.25,0.16666666666666666,3.2275620142518195,3.226879592710393,6.5937217415674425,0.3425207070621368
0.25,0.20833333333333331,3.229001427298209,3.228049411684572,6.517852066593228,0.34303499921875735
0.25,0.25,3.22843104871432,3.228431048735048,6.476482439027283,0.34205800991654045
0.25,0.29166666666666663,3.2282405492804904,3.229231305565663,6.439363312690956,0.3356429706589652
0.25,0.3333333333333333,3.2277218969968224,3.2298412880245677,6.414427435121837,0.33732533734660597
0.25,0.375,3.226699445186125,3.229465459518628,6.405928393595289,0.33546482972002667
0.25,0.41666666666666663,3.2259731243070187,3.2294637519877454,6.4154917818261925,0.3369811350429276
0.25,0.4583333333333333,3.2252735929332,3.2290467805639307,6.438382932554662,0.3389830186100192
0.25,0.5,3.224780657301997,3.228540453054607,6.47100979710301,0.33936701896569454
0.25,0.5416666666666666,3.224411716527304,3.2278698438034485,6.522401622592453,0.34082586540196036
0.25,0.5833333333333333,3.225401924554605,3.2267872136643807,6.5937234062510175,0.3436036777403477
0.25,0.625,3.2257153914800374,3.2268959256127068,6.598736846897298,0.34660558181123147
0.25,0.6666666666666666,3.2247784152788705,3.226483665205832,6.6680107912277276,0.34391742674651793
0.25,0.7083333333333333,3.2252864497421045,3.22627064426613,6.709852608758132,0.34010740081226865
0.25,0.75,3.225490592581985,3.2258258659293233,6.744920313211763,0.3414947296190117
0.25,0.7916666666666666,3.2259049278970098,3.225640491972899,6.767969973872631,0.34166969927533897
0.25,0.8333333333333333,3.22627493427024,3.2254981534802143,6.78262243531343,0.3413940658789807
0.25,0.875,3.2266804422110527,3.225507930567452,6.788598181956202,0.33977916663674324
0.25,0.9166666666666666,3.227016026516605,3.2254053188966982,6.785868013959025,0.34056198001221216
0.25,0.9583333333333333,3.2276257396380155,3.2257127747119427,6.767468873273712,0.3401842261293284
0.25,1.0,3.2278633899995772,3.225725902104575,6.743028999608796,0.3433766924149071
0.29166666666666663,0.0,3.2287087292862195,3.2256227785820295,6.680002445122852,0.3467327324385747
0.29166666666666663,0.041666666666666664,3.2282585424719787,3.226616596715222,6.601573082255642,0.35112328610088905
0.29166666666666663,0.08333333333333333,3.2281175208802697,3.2266108534474576,6.597296971408296,0.347951423326201
0.29166666666666663,0.125,3.227774821638382,3.2264632295958005,6.593056103517528,0.3448639792144712
0.29166666666666663,0.16666666666666666,3.229717927185605,3.227099936500161,6.515214129132229,0.34373470385061566
0.29166666666666663,0.20833333333333331,3.2294853364572504,3.2275771275546354,6.4725929722852715,0.34157759147912603
0.29166666666666663,0.25,3.229227879930159,3.2282364756337345,6.439203875829747,0.3356705414170498
0.29166666666666663,0.29166666666666663,3.2280831549118103,3.2280831549373183,6.415390007811784,0.33688246297574653
0.29166666666666663,0.3333333333333333,3.227597202288252,3.228643395804421,6.396136428186836,0.3351483322025358
0.29166666666666663,0.375,3.2266398343371536,3.228697278928586,6.402081317625347,0.3347413933545704
0.29166666666666663,0.41666666666666663,3.2259180653064363,3.2283272417544344,6.411134881349012,0.3362745128562482
0.29166666666666663,0.4583333333333333,3.2253802147236343,3.2281603217339088,6.437096920269349,0.3353497664438163
0.29166666666666663,0.5,3.224513490432829,3.2274029368776773,6.474485503992877,0.34246716557020007
0.29166666666666663,0.5416666666666666,3.2244535149143947,3.2271827957993975,6.515483576250411,0.3440942536514533
0.29166666666666663,0.5833333333333333,3.225418317681597,3.2264314638425935,6.592921131297384,0.3448165955549991
0.29166666666666663,0.625,3.2258266695141025,3.2266234784320162,6.597302138347819,0.34736191762592816
0.29166666666666663,0.6666666666666666,3.226040932288944,3.226565875590946,6.601643036380933,0.35094824629657895
0.29166666666666663,0.7083333333333333,3.225273377998835,3.2256344125415866,6.680184082134332,0.3474589659545857
0.29166666666666663,0.75,3.2256692324675993,3.225378154062702,6.708737722533293,0.34796190207794775
0.29166666666666663,0.7916666666666666,3.226233251611757,3.2253112391882177,6.726186718475951,0.34723327194696274
0.29166666666666663,0.8333333333333333,3.2267279584196555,3.225244468405217,6.73537896707999,0.3476203810667511
0.29166666666666663,0.875,3.2272764022580973,3.2252823817428258,6.734311504735194,0.34758493232669463
0.29166666666666663,0.9166666666666666,3.2278187628656383,3.22532191955704,6.726424201804194,0.34660518141241103
0.29166666666666663,0.9583333333333333,3.2282591596838097,3.2253826595980937,6.708226307390067,0.3476817726687891
0.29166666666666663,1.0,3.228708729286273,3.2256227785808487,6.680002445101309,0.34673273244813596
0.3333333333333333,0.0,3.2283285495241025,3.226353985831337,6.598238343903811,0.355935721349247
0.3333333333333333,0.041666666666666664,3.2281845467132912,3.22623692235953,6.5952630940373655,0.3525706458328006
0.3333333333333333,0.08333333333333333,3.2279540380009784,3.226092069800716,6.591874693401127,0.34802588642930954
0.3333333333333333,0.125,3.230545170060797,3.2263508693927445,6.508862236479766,0.34732289879871403
0.3333333333333333,0.16666666666666666,3.230338182478618,3.2266250288730167,6.47546552815289,0.3472264904972159
0.3333333333333333,0.20833333333333331,3.230427941446105,3.227384973642654,6.430471053539412,0.3425033757680048
0.3333333333333333,0.25,3.229822172479586,3.2277032566598156,6.414684168827449,0.3373294706666553
0.3333333333333333,0.29166666666666663,3.228643119075615,3.227596750254776,6.396160936021847,0.33514579586733684
0.3333333333333333,0.3333333333333333,3.227822096744857,3.227822096760962,6.391303847234603,0.33024936860275667
0.3333333333333333,0.375,3.226907788868532,3.2278882113919005,6.398762377886824,0.3300769118816286
0.3333333333333333,0.41666666666666663,3.2257984942653914,3.227326374330261,6.413962412085835,0.34018982202710957
0.3333333333333333,0.4583333333333333,3.22518984323381,3.2270750040274216,6.439467135568023,0.3434795721745343
0.3333333333333333,0.5,3.2246270281014913,3.2265941580356463,6.4731992526445605,0.3448917425666175
0.3333333333333333,0.5416666666666666,3.2244562469619766,3.226317714419661,6.509934878722527,0.34998011770907755
0.3333333333333333,0.5833333333333333,3.225394924874656,3.226048096902343,6.591753942582562,0.3487753389381606
0.3333333333333333,0.625,3.225728223845599,3.226173109763956,6.595138511780103,0.35272624772193284
0.3333333333333333,0.6666666666666666,3.226148897452628,3.2263075588848156,6.598233516540885,0.35642632471500424
0.3333333333333333,0.7083333333333333,3.2264679281275526,3.226293765804464,6.601076712923019,0.35873167300888187
0.3333333333333333,0.75,3.225999311853882,3.2249895956538994,6.6632292975690355,0.3576662553370519
0.3333333333333333,0.7916666666666666,3.2267104200736174,3.2250649911505467,6.673893582489487,0.35749124033730006
0.3333333333333333,0.8333333333333333,3.2272521939168013,3.2249838788539535,6.678490555441758,0.35744163382414496
0.3333333333333333,0.875,3.2279268825046485,3.225061870065429,6.673276737412905,0.356999283285954
0.3333333333333333,0.9166666666666666,3.2285629243629246,3.2251710544489676,6.661465206844412,0.35609695177263967
0.3333333333333333,0.9583333333333333,3.2282432195010142,3.2262490963069266,6.601696784028514,0.35738791719634677
0.3333333333333333,1.0,3.228328549524463,3.226353985831958,6.5982383439028425,0.3559357213392397
0.375,0.0,3.228049181372624,3.2257644931481795,6.592751644514115,0.35863617300616346
0.375,0.041666666666666664,3.230743014532974,3.2255105692574837,6.530455351563758,0.35528747621531354
0.375,0.08333333333333333,3.2309564146419687,3.225634932787113,6.499201482286683,0.35549649007663064
0.375,0.125,3.2309764740587226,3.2260386226050546,6.469384463360496,0.3496523815935192
0.375,0.16666666666666666,3.2310215045253976,3.2264126005573304,6.44096375660658,0.3443679135239375
0.375,0.20833333333333331,3.2300387987456456,3.2264007275987927,6.4240847284710085,0.34036705044468873
0.375,0.25,3.2294651824027123,3.2266992851783685,6.405934076086199,0.33547291366956555
0.375,0.29166666666666663,3.2286898448150314,3.2265251978595115,6.403553081648967,0.3355700660834108
0.375,0.3333333333333333,3.2278882595951246,3.226907646707686,6.398762800806477,0.3300773293218814
0.375,0.375,3.2264857704968017,3.226485770503769,6.405014358050677,0.33815441994452033
0.375,0.41666666666666663,3.225757380358922,3.226432809281281,6.419129333923287,0.3395956616343323
0.375,0.4583333333333333,3.2250896410383136,3.226166781149873,6.442491768354671,0.34719286192921794
0.375,0.5,3.224650421916732,3.2258614289203145,6.471641079639269,0.35289725468571465
0.375,0.5416666666666666,3.2248752366510383,3.225877602469025,6.499644463299495,0.3561161048626187
0.375,0.5833333333333333,3.2245836901873473,3.2253595616622994,6.5316046959043135,0.3596250475269994
0.375,0.625,3.2256145880259024,3.2257481875116425,6.592618688549862,0.35881970807654096
0.375,0.6666666666666666,3.226033253883422,3.225886678846242,6.59480727738195,0.3626574744622313
0.375,0.7083333333333333,3.226374553823543,3.2258944697285235,6.596475509699173,0.3660594603534667
0.375,0.75,3.226669138485596,3.225821330876161,6.597669277569308,0.3696962561374698
0.375,0.7916666666666666,3.227035035260073,3.225823538028427,6.598194173627608,0.3711558092549119
0.375,0.8333333333333333,3.2274893680635186,3.2259398724396866,6.598266554621455,0.3694308474940019
0.375,0.875,3.2277219506895714,3.2258804259236706,6.597617139265083,0.3689351603320802
0.375,0.9166666666666666,3.2279651287379987,3.225904038050988,6.596491950202523,0.36567529158822676
0.375,0.9583333333333333,3.228061929060511,3.2258536529880337,6.5948137733639545,0.36286324662466396
0.375,1.0,3.228049181372815,3.2257644931483056,6.592751644513422,0.35863617300864536
0.41666666666666663,0.0,3.2313028366544394,3.225220421201367,6.506360715733747,0.3660469593001022
0.41666666666666663,0.041666666666666664,3.23157514657984,3.225361334716119,6.486718857111182,0.3615344339934923
0.41666666666666663,0.08333333333333333,3.231500699658595,3.225466787481154,6.466156133233627,0.35692619496556177
0.41666666666666663,0.125,3.231204789834671,3.22562944081586,6.449764361219319,0.3500172326765044
0.41666666666666663,0.16666666666666666,3.2309356085033243,3.225670931013788,6.435028574624237,0.3450676350374613
0.41666666666666663,0.20833333333333331,3.2300803440154553,3.2255383519222964,6.423903621667375,0.33948725340983976
0.41666666666666663,0.25,3.2294626369277255,3.2259721654710263,6.415495773371438,0.3369802733384064
0.41666666666666663,0.29166666666666663,3.2283256186805374,3.225916399444757,6.411092884122139,0.33630271307164594
0.41666666666666663,0.3333333333333333,3.2273992339453508,3.2258739634442946,6.414022589917659,0.33747921595710795
0.41666666666666663,0.375,3.2263944605322004,3.225730186382075,6.420183731431495,0.34103006712428807
0.41666666666666663,0.41666666666666663,3.2255001146889604,3.2255001146950213,6.438322908489614,0.34613021858853465
0.41666666666666663,0.4583333333333333,3.2253348329519302,3.225730472884347,6.44382992859717,0.3511625474439055
0.41666666666666663,0.5,3.224959316460169,3.225533592290073,6.466683985242701,0.35808805176646197
0.41666666666666663,0.5416666666666666,3.2247650807877384,3.2252556608202383,6.48495824421237,0.36487737372236273
0.41666666666666663,0.5833333333333333,3.224894457608016,3.2251329660438173,6.505675145953193,0.3692246890395081
0.41666666666666663,0.625,3.225252645086106,3.2250294277536953,6.523927032201888,0.37150381369672514
0.41666666666666663,0.6666666666666666,3.2257632174058144,3.224925059825826,6.537658204169244,0.3749290262470031
0.41666666666666663,0.7083333333333333,3.2261262127460832,3.225397904874347,6.591688068737474,0.3745351148863252
0.41666666666666663,0.75,3.226525727491917,3.2254373476127425,6.592281688382682,0.3764018656304218
0.41666666666666663,0.7916666666666666,3.226887408724249,3.225450432745473,6.59237960184492,0.37678161959796974
0.41666666666666663,0.8333333333333333,3.227226994326799,3.2254315627309014,6.592271766451239,0.37634307621478824
0.41666666666666663,0.875,3.2275076215946235,3.225409599505142,6.591636938966621,0.3738375114085153
0.41666666666666663,0.9166666666666666,3.227697918460182,3.2253572793180214,6.5907997847309225,0.37100997887780485
0.41666666666666663,0.9583333333333333,3.2309558145792967,3.2250818033689126,6.524125455118087,0.3696523896501921
0.41666666666666663,1.0,3.231302836654034,3.2252204211997935,6.506360715722071,0.36604695929978937
0.4583333333333333,0.0,3.231694000361753,3.225237551105111,6.470931155361004,0.37038790866685156
0.4583333333333333,0.041666666666666664,3.2311340984618573,3.225323842371071,6.459691696167836,0.3654347288116184
0.4583333333333333,0.08333333333333333,3.231125112314316,3.2255692379523326,6.45296472446954,0.35501434300404944
0.4583333333333333,0.125,3.231006811728012,3.225189749535499,6.448766269752971,0.3503500083239024
0.4583333333333333,0.16666666666666666,3.2307110499646616,3.2250934398141355,6.445227077346972,0.34625912168950657
0.4583333333333333,0.20833333333333331,3.230103742374241,3.2252685534352348,6.440785226613025,0.34149331172090336
0.4583333333333333,0.25,3.229091639764486,3.22531021988835,6.437276108985568,0.3390279778223678
0.4583333333333333,0.29166666666666663,3.227909971707422,3.2250027998702104,6.440097082682231,0.3434972730041137
0.4583333333333333,0.3333333333333333,3.227075651246704,3.225190469363822,6.439445543813154,0.3435089344304416
0.4583333333333333,0.375,3.226267778861462,3.2251920784668373,6.4430330948031145,0.34610786321954645
0.4583333333333333,0.41666666666666663,3.2257299548800193,3.2253342206054194,6.4438295067727775,0.3511752120589786
