shift,z_dist,gap
0.0,6.926512437154598,0.4540151384906054
0.034482758620689655,6.94113448045943,0.4543359972862999
0.06896551724137931,6.861554154188326,0.4606448896812232
0.10344827586206896,6.820206230997801,0.4633597472538119
0.13793103448275862,6.743926920845219,0.4721934732078156
0.1724137931034483,6.654058155958625,0.476682227834338
0.20689655172413793,6.596342059060786,0.47779906764209557
0.24137931034482757,6.468579195282597,0.4792777876105825
0.27586206896551724,6.399527975508052,0.47737303013701426
0.3103448275862069,6.382971459612195,0.4717097846713213
0.3448275862068966,6.371536497612473,0.47198485156167236
0.3793103448275862,6.375466557265717,0.47663189944963147
0.41379310344827586,6.408501219156346,0.4827790796627609
0.4482758620689655,6.423993247831282,0.49397088597689487
0.48275862068965514,6.450001907297471,0.5057889798310042
0.5172413793103449,6.434171613273193,0.5224235112192043
0.5517241379310345,6.417040146406295,0.5403557491803145
0.5862068965517241,6.376162442188537,0.5564298370677017
0.6206896551724138,6.342290090385065,0.5737983007941722
0.6551724137931034,6.330418339175358,0.5790545668514102
0.6896551724137931,6.328152503699492,0.5788902811975046
0.7241379310344828,6.374831159938564,0.5657669001436871
0.7586206896551724,6.433084424282393,0.5459116901956362
0.7931034482758621,6.53208829929485,0.5209688553991824
0.8275862068965517,6.6372324692456175,0.49993004378535055
0.8620689655172413,6.742577221485291,0.481101043847043
0.896551724137931,6.824365905011577,0.4681213647245208
0.9310344827586207,6.8714770129105744,0.46105538965899584
0.9655172413793103,6.896845039269598,0.4576322353871085
1.0,6.926512445243434,0.45401513811801286
