shift,z_dist,gap
0.0,6.897768167534402,0.3785399644071932
0.034482758620689655,6.886387393164522,0.38140142108053265
0.06896551724137931,6.859789231318079,0.3833723991081889
0.10344827586206896,6.801855667607871,0.38911704290460264
0.13793103448275862,6.7331483269541454,0.39156589283701637
0.1724137931034483,6.602226368232225,0.4026842649732171
0.20689655172413793,6.581461002703509,0.4002042160824978
0.24137931034482757,6.44994497268911,0.4023831293720318
0.27586206896551724,6.392568522538845,0.3973659745672134
0.3103448275862069,6.347221062836672,0.3928322119947688
0.3448275862068966,6.344761315409025,0.39520870310781203
0.3793103448275862,6.361209992489391,0.39832389958333825
0.41379310344827586,6.375194417105375,0.40531555358151555
0.4482758620689655,6.402710819008501,0.41567647492462984
0.48275862068965514,6.397187740718479,0.4311613309285766
0.5172413793103449,6.410501156698423,0.44561915605881675
0.5517241379310345,6.380935490259995,0.4640521456984836
0.5862068965517241,6.347577848858455,0.4821296309010963
0.6206896551724138,6.320289281297391,0.4985645332637089
0.6551724137931034,6.299319867836722,0.5081681584595832
0.6896551724137931,6.301963017925486,0.5048372977711195
0.7241379310344828,6.354342542743959,0.49043931824604
0.7586206896551724,6.419677375186119,0.46751470808474643
0.7931034482758621,6.527444291861714,0.4415576735657231
0.8275862068965517,6.599109125728976,0.4260492398632809
0.8620689655172413,6.724440154228331,0.4039134284709513
0.896551724137931,6.7949768671647846,0.3906964191978531
0.9310344827586207,6.85464119730017,0.3868663950332007
0.9655172413793103,6.893115786505209,0.3800122285181615
1.0,6.897768166897,0.37853996437456083
