shift,z_dist,gap
0.0,6.87132604839176,0.2422844051445709
0.034482758620689655,6.881322584447492,0.242293914561993
0.06896551724137931,6.825439610300423,0.24633650634821774
0.10344827586206896,6.7642392365146335,0.24966517631584284
0.13793103448275862,6.697804184327291,0.25607886732548996
0.1724137931034483,6.597914468896363,0.26174451745101945
0.20689655172413793,6.480962199022301,0.26802260280823
0.24137931034482757,6.372308031856335,0.22828192491059857
0.27586206896551724,6.330034729185078,0.2138891456759313
0.3103448275862069,6.286042382918728,0.19424598480201466
0.3448275862068966,6.292316764755116,0.19702367636686852
0.3793103448275862,6.303167110133643,0.20291302012121226
0.41379310344827586,6.320593009182533,0.2121218480914529
0.4482758620689655,6.353249271713478,0.2314868508007631
0.48275862068965514,6.356393120416838,0.240851055779788
0.5172413793103449,6.347512950196993,0.24669047037200986
0.5517241379310345,6.311181936505083,0.242917124971875
0.5862068965517241,6.353618803200266,0.2738944679274646
0.6206896551724138,6.273438304539718,0.25019211132633934
0.6551724137931034,6.243761581869245,0.2429903932363522
0.6896551724137931,6.243147486741552,0.24275975444422865
0.7241379310344828,6.294025378414377,0.25454015041627376
0.7586206896551724,6.377096786584007,0.2739296016793506
0.7931034482758621,6.4365541149019325,0.2774052423905932
0.8275862068965517,6.597499153921348,0.2852670151988657
0.8620689655172413,6.706401444121154,0.26578250046023527
0.896551724137931,6.768156733800042,0.2556712885034849
0.9310344827586207,6.821701071792434,0.2490633669187593
0.9655172413793103,6.863323844911875,0.2435186210284584
1.0,6.871326048264622,0.24228440510631621
