shift,z_dist,gap
0.0,6.952167328995472,0.6231456831375577
0.034482758620689655,6.928114064014919,0.6278957411329453
0.06896551724137931,6.9056851201754075,0.6286743792645503
0.10344827586206896,6.846498713812503,0.6348155387655717
0.13793103448275862,6.774796835060503,0.642392667380971
0.1724137931034483,6.6877443160960155,0.6469971781459838
0.20689655172413793,6.597485539314404,0.6500006224781317
0.24137931034482757,6.510367315098948,0.6531724105615259
0.27586206896551724,6.446321762901471,0.6475731781386188
0.3103448275862069,6.432786967247747,0.644240927566068
0.3448275862068966,6.442835719946752,0.644760573504429
0.3793103448275862,6.443201738671798,0.6468706780342004
0.41379310344827586,6.448681631406494,0.656911438645763
0.4482758620689655,6.470892086386041,0.6638374814241821
0.48275862068965514,6.485900740105267,0.67551510421503
0.5172413793103449,6.476271511707321,0.6892446599160241
0.5517241379310345,6.455272422286519,0.7053488705566823
0.5862068965517241,6.429242564340575,0.7225349486844106
0.6206896551724138,6.3941946161223235,0.7360312477006349
0.6551724137931034,6.383916025279325,0.741749228207545
0.6896551724137931,6.382925446349091,0.7397874200752368
0.7241379310344828,6.416841048867964,0.7352103538673936
0.7586206896551724,6.502943179850433,0.7092209313146226
0.7931034482758621,6.5968721168352165,0.6843013587392489
0.8275862068965517,6.691167089273943,0.666273916434609
0.8620689655172413,6.775867941612228,0.6488863285069262
0.896551724137931,6.84819903158,0.6378754565304587
0.9310344827586207,6.901474119339543,0.6312097065642501
0.9655172413793103,6.922598995524769,0.6283054286538086
1.0,6.952167327326153,0.6231456835531414
