shift,z_dist,gap
0.0,6.878933907747019,0.30686460312648467
0.034482758620689655,6.867481489460946,0.3102223753477737
0.06896551724137931,6.832721142220105,0.3120326453870386
0.10344827586206896,6.782374797088442,0.31828987545653004
0.13793103448275862,6.7159838170521375,0.3202557249488345
0.1724137931034483,6.598862814854874,0.3298440534476485
0.20689655172413793,6.5111493632839235,0.33080940556074206
0.24137931034482757,6.41638021329906,0.3321911319701546
0.27586206896551724,6.3462433845704584,0.3252126944169478
0.3103448275862069,6.323729786804362,0.3217750835325335
0.3448275862068966,6.321818333213706,0.3185477259849427
0.3793103448275862,6.335136061302723,0.32318900838384246
0.41379310344827586,6.357156241189335,0.33279056274377905
0.4482758620689655,6.372579558230633,0.346842408592203
0.48275862068965514,6.363364069555017,0.36214377307977563
0.5172413793103449,6.395444606672751,0.3727377722686107
0.5517241379310345,6.328175272949615,0.3692898354609985
0.5862068965517241,6.325713660006777,0.3820696938103814
0.6206896551724138,6.296776573869838,0.37781998534638167
0.6551724137931034,6.267282582732076,0.37360061298781366
0.6896551724137931,6.260244939667341,0.36833617516141737
0.7241379310344828,6.319827365815074,0.3850962554076394
0.7586206896551724,6.401020354932209,0.39863936075680717
0.7931034482758621,6.494192624693442,0.37256765445516277
0.8275862068965517,6.59848151422835,0.3511008147351219
0.8620689655172413,6.715264010353433,0.3306719672137729
0.896551724137931,6.7950725763847615,0.32065881954853254
0.9310344827586207,6.836876525151656,0.31204775986809
0.9655172413793103,6.898550832616273,0.3062668750361123
1.0,6.87893428845735,0.30686437883547435
